Name,Price,Rating,Hotel Link,Description,Cleaned_Description,pool,spa,gym,parking,wifi,restaurant,bar,condit,breakfast,sea,balcony
"Avenida da Liberdade Area, Bright and Newly Renovated 2 Bedroom Apartment, Lisbon Historical Center",1091,9.1,https://www.booking.com/hotel/pt/cardal-lisboa.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=629&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402821&all_sr_blocks=214722701_333370770_2_0_0&highlighted_blocks=214722701_333370770_2_0_0&matching_block_id=214722701_333370770_2_0_0&sr_pri_blocks=214722701_333370770_2_0_0__109100&from=searchresults,"Avenida da Liberdade Area, Bright and Newly Renovated 2 Bedroom Apartment, Lisbon Historical Center is a recently renovated apartment in the centre of Lisbon, less than 1 km from Rossio and a 8-minute walk from Dona Maria II National Theatre. The property is around 1.4 km from Miradouro da Senhora do Monte, 1.8 km from St. George's Castle and 6.2 km from Luz Football Stadium. Free WiFi is available throughout the property and Commerce Square is 1.6 km away.

The apartment with a balcony and quiet street views features 2 bedrooms, 2 living rooms, a flat-screen TV, an equipped kitchen with a dishwasher and an oven, and 1 bathroom with a walk-in shower. Towels and bed linen are featured in the apartment. The accommodation is non-smoking.

Jeronimos Monastery is 7.5 km from the apartment, while Lisbon Oceanarium is 8.8 km away. Humberto Delgado Airport is 8 km from the property.",avenida liberdad area bright newli renov bedroom lisbon histor center recent renov centr lisbon less rossio 8minut walk dona maria nation theatr around miradouro senhora mont georg castl luz footbal stadium free wifi avail throughout commerc squar away balconi quiet street view featur bedroom live room flatscreen equip kitchen dishwash oven bathroom walkin shower towel bed linen featur accommod nonsmok jeronimo monasteri lisbon oceanarium away humberto delgado airport,0,0,0,0,1,0,0,0,0,0,0
Inglesinhos 1,593,,https://www.booking.com/hotel/pt/ferienwohnung-fur-3-personen-1-kind-ca-55-qm-in-lissabon-regio-de-lisboa-costa-d.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=630&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402821&all_sr_blocks=1180297002_406958789_3_0_0&highlighted_blocks=1180297002_406958789_3_0_0&matching_block_id=1180297002_406958789_3_0_0&sr_pri_blocks=1180297002_406958789_3_0_0__59340&from=searchresults,"In the Misericordia district of Lisbon, close to Commerce Square, Inglesinhos 1 features free WiFi and a washing machine. Guests staying at this apartment have access to a balcony. The property is 1.3 km from the city centre and 800 metres from Dona Maria II National Theatre.

The kitchenette comes with a dishwasher, a microwave and a toaster, as well as kettle.

Popular points of interest near the apartment include St. George's Castle, Rossio and Miradouro da Senhora do Monte. Humberto Delgado Airport is 9 km away.",misericordia district lisbon close commerc squar inglesinho featur free wifi wash machin guest stay access balconi citi centr metr dona maria nation theatr kitchenett come dishwash microwav toaster well kettl popular point interest near includ georg castl rossio miradouro senhora mont humberto delgado airport away,0,0,0,0,1,0,0,0,0,0,0
Rainbow Guest House,272,6.7,https://www.booking.com/hotel/pt/rainbow-guest-house-lisboa.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=631&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402821&all_sr_blocks=710062901_388103564_2_0_0&highlighted_blocks=710062901_388103564_2_0_0&matching_block_id=710062901_388103564_2_0_0&sr_pri_blocks=710062901_388103564_2_0_0__27200&from=searchresults,"Featuring garden views and a garden, Rainbow Guest House is situated in the Arroios district of Lisbon, 2.6 km from Miradouro da Senhora do Monte and 3.1 km from Rossio. Among the facilities at this property are a lift and full-day security, along with free WiFi throughout the property. Guests can enjoy city views.

At the guest house, each unit includes a wardrobe. All units will provide guests with a microwave.

Dona Maria II National Theatre is 3.2 km from the guest house, while Commerce Square is 3.8 km from the property. The nearest airport is Humberto Delgado Airport, 4 km from Rainbow Guest House.",featur garden view garden rainbow hous situat arroio district lisbon miradouro senhora mont rossio among facil lift fullday secur along free wifi throughout guest enjoy citi view hous unit includ wardrob unit provid guest microwav dona maria nation theatr hous commerc squar nearest airport humberto delgado airport rainbow hous,0,0,0,0,1,0,0,0,0,0,0
GuestReady - Cosy flat Santos-o-Velho,595,,https://www.booking.com/hotel/pt/guestready-cosy-flat-santos-o-velho.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=632&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402821&all_sr_blocks=1254274301_397942321_2_0_0&highlighted_blocks=1254274301_397942321_2_0_0&matching_block_id=1254274301_397942321_2_0_0&sr_pri_blocks=1254274301_397942321_2_0_0__59491&from=searchresults,"GuestReady - Cosy flat Santos-o-Velho is situated in the Estrela district of Lisbon, 3.8 km from Commerce Square, 4.2 km from Jeronimos Monastery and 4.4 km from St. George's Castle. The property is around 4.6 km from Rossio, 5.6 km from Miradouro da Senhora do Monte and 8.8 km from Luz Football Stadium. The property is non-smoking and is located 3.8 km from Dona Maria II National Theatre.

With free WiFi, this apartment provides a TV, a washing machine and a fully equipped kitchen with a dishwasher and oven. Towels and bed linen are provided in the apartment.

Guests at the apartment will be able to enjoy activities in and around Lisbon, like cycling.

Lisbon Oceanarium is 12 km from GuestReady - Cosy flat Santos-o-Velho, while Gare do Oriente is 12 km away. The nearest airport is Humberto Delgado Airport, 11 km from the accommodation.",guestreadi cosi flat santosovelho situat estrela district lisbon commerc squar jeronimo monasteri georg castl around rossio miradouro senhora mont luz footbal stadium nonsmok locat dona maria nation theatr free wifi provid wash machin fulli equip kitchen dishwash oven towel bed linen provid guest abl enjoy activ around lisbon like cycl lisbon oceanarium guestreadi cosi flat santosovelho gare orient away nearest airport humberto delgado airport accommod,0,0,0,0,1,0,0,0,0,0,0
Verride Palácio Santa Catarina,2743,9.1,https://www.booking.com/hotel/pt/verride-palacio-santa-catarina.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=633&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402821&all_sr_blocks=269560101_106027056_2_1_0&highlighted_blocks=269560101_106027056_2_1_0&matching_block_id=269560101_106027056_2_1_0&sr_pri_blocks=269560101_106027056_2_1_0__274350&from=searchresults,"This luxurious property has a privileged location, in Lisbon's historic centre and overlooking the Tagus River. Verride Palácio Santa Catarina consists of stylish rooms and suites, blending vintage details with modern comforts. The building's rooftop area features sweeping 360º views over the city.

Each room or suite has a distinctive and clean décor and features, with some having balcony views over the Tagus River, while others overlook the traditional Bica neighborhood. With radiant heated floors throughout, the units all have large windows, plenty of natural light and custom furnishings, with a predominance on Portuguese materials. Aesop amenities are available in the modern and elegant bathrooms of each unit.

Guests may enjoy a customized breakfast in a large table or in the outdoor esplanade overlooking the pool and city or enjoy a meal at the on-site restaurant.  With river and Cristo Rei views, the Suba restaurant provides a prime dining experience, with modern twists on classic Portuguese cuisine. There is also a rooftop bar.

The property's common areas have an exquisite and exclusive feel to them, with some featuring details like imported chandeliers from European palaces, silk-lined walls and varied art pieces on display. Verride has a small swimming pool area, in a terrace which overlooks Lisbon's rooftops and the river.

The property is right next to Santa Catarina Belvedere and is just 300 metres from Chiado. Bairro Alto, one of Lisbon's most hip nightlife spots is within a 3-minute walk. At a 15-minute walk is Commerce Square and the well-known Augusta Street Arch, both next to the riverside. Lisbon's Humberto Delgado International Airport is 9.4 km from the Verride Palácio Santa Catarina. Airport shuttle services are available, upon previous request.",luxuri privileg locat lisbon histor centr overlook tagu river verrid palácio santa catarina consist stylish room suit blend vintag detail modern comfort build rooftop area featur sweep 360º view citi suit distinct clean décor featur balconi view tagu river other overlook tradit bica neighborhood radiant heat floor throughout unit larg window plenti natur light custom furnish predomin portugues materi aesop amen avail modern eleg bathroom unit guest may enjoy custom breakfast larg tabl outdoor esplanad overlook pool citi enjoy meal onsit restaur river cristo rei view suba restaur provid prime dine experi modern twist classic portugues cuisin also rooftop bar properti common area exquisit exclus feel featur detail like import chandeli european palac silklin wall vari art piec display verrid small swim pool area terrac overlook lisbon rooftop river right next santa catarina belveder metr chiado bairro alto one lisbon hip nightlif spot within 3minut walk 15minut walk commerc squar wellknown augusta street arch next riversid lisbon humberto delgado intern airport verrid palácio santa catarina airport shuttl servic avail upon previou request,1,0,0,0,0,0,1,0,1,0,0
Historical Loft,1870,8.8,https://www.booking.com/hotel/pt/historical-loft-lisboa2.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=634&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402821&all_sr_blocks=131945101_86970314_4_0_0&highlighted_blocks=131945101_86970314_4_0_0&matching_block_id=131945101_86970314_4_0_0&sr_pri_blocks=131945101_86970314_4_0_0__186950&from=searchresults,"In the centre of Lisbon, located within a short distance of Rossio and Dona Maria II National Theatre, Historical Loft offers free WiFi, air conditioning and household amenities such as a dishwasher and kettle. The property is situated 1.4 km from St. George's Castle, 1.6 km from Miradouro da Senhora do Monte and 7.1 km from Jeronimos Monastery. The property is non-smoking and is set less than 1 km from Commerce Square.

The spacious apartment is equipped with a cable TV. There is a seating area, a dining area and a kitchen complete with an oven, a microwave and a toaster. For added privacy, the accommodation features a private entrance.

Luz Football Stadium is 7.1 km from the apartment, while Lisbon Oceanarium is 9.3 km away. Humberto Delgado Airport is 9 km from the property.",centr lisbon locat within short distanc rossio dona maria nation theatr histor loft offer free wifi air condit household amen dishwash kettl situat georg castl miradouro senhora mont jeronimo monasteri nonsmok set less commerc squar spaciou equip cabl seat area dine area kitchen complet oven microwav toaster ad privaci accommod featur privat entranc luz footbal stadium lisbon oceanarium away humberto delgado airport,0,1,0,0,1,0,0,1,0,1,0
Cruz Cozy Apartment 1º,910,,https://www.booking.com/hotel/pt/cruz-cozy-apartament-1o.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=635&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402821&all_sr_blocks=1323048301_405418705_4_0_0&highlighted_blocks=1323048301_405418705_4_0_0&matching_block_id=1323048301_405418705_4_0_0&sr_pri_blocks=1323048301_405418705_4_0_0__91000&from=searchresults,"In the Arroios district of Lisbon, close to Dona Maria II National Theatre, Cruz Cozy Apartment 1º features free WiFi and a washing machine. The property is set 6.6 km from Luz Football Stadium, 8.1 km from Jeronimos Monastery and 8.4 km from Lisbon Oceanarium. The property is 1.1 km from Rossio, and within 700 metres of the city centre.

The apartment consists of 3 separate bedrooms, 1 bathroom and a living room. A TV is featured. The accommodation is non-smoking.

Popular points of interest near the apartment include Commerce Square, Miradouro da Senhora do Monte and St. George's Castle. Humberto Delgado Airport is 7 km away.",arroio district lisbon close dona maria nation theatr cruz cozi featur free wifi wash machin set luz footbal stadium jeronimo monasteri lisbon oceanarium rossio within metr citi centr consist separ bedroom bathroom live featur accommod nonsmok popular point interest near includ commerc squar miradouro senhora mont georg castl humberto delgado airport away,0,0,0,0,1,0,0,0,0,0,0
Panoramic Dreams,1622,8.3,https://www.booking.com/hotel/pt/panoramic-dreams.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=636&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402821&all_sr_blocks=384733701_212727077_3_0_0&highlighted_blocks=384733701_212727077_3_0_0&matching_block_id=384733701_212727077_3_0_0&sr_pri_blocks=384733701_212727077_3_0_0__162200&from=searchresults,"Offering river views, Panoramic Dreams is an accommodation set in Lisbon, 1.7 km from Lisbon Oceanarium and 9.2 km from Miradouro da Senhora do Monte. The air-conditioned accommodation is 1 km from Gare do Oriente, and guests can benefit from on-site private parking and complimentary WiFi. The accommodation offers a lift and full-day security for guests.

The spacious apartment has 3 bedrooms, a flat-screen TV with satellite channels, a fully equipped kitchen with a dishwasher and an oven, a washing machine, and 2 bathrooms with a bidet. Towels and bed linen are offered in the apartment. At the apartment, there is a dressing room for guests to change in.

A minimarket is available at the apartment.

Commerce Square is 10 km from Panoramic Dreams, while Rossio is 10 km from the property. Humberto Delgado Airport is 4 km away.",offer river view panoram dream accommod set lisbon lisbon oceanarium miradouro senhora mont aircondit accommod gare orient guest benefit onsit privat park complimentari wifi accommod offer lift fullday secur guest spaciou bedroom flatscreen satellit channel fulli equip kitchen dishwash oven wash machin bathroom bidet towel bed linen offer dress guest chang minimarket avail commerc squar panoram dream rossio humberto delgado airport away,0,1,0,0,1,0,0,1,0,0,0
Martinhal Lisbon Oriente,1279,9.5,https://www.booking.com/hotel/pt/martinhal-residences.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=637&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402821&all_sr_blocks=940089401_366289703_0_0_0_414221&highlighted_blocks=940089401_366289703_0_0_0_414221&matching_block_id=940089401_366289703_0_0_0_414221&sr_pri_blocks=940089401_366289703_0_0_0_414221_127852&from=searchresults,"A good location for a relaxing getaway in Lisbon, Martinhal Lisbon Oriente is an apartment surrounded by views of the city. The property features an outdoor swimming pool, fitness centre and private parking among other facilities. The property has pool and river views, and is 600 metres from Lisbon Oceanarium. The accommodation offers a 24-hour front desk, airport transfers, a lift and free WiFi.

Accommodation is fitted with air conditioning and features a flat-screen TV with cable channels, a fully equipped kitchenette with a dining area, and a private bathroom with bathrobes. A dishwasher, a microwave and toaster are also offered, as well as a coffee machine and a kettle. At the apartment complex, the units include bed linen and towels.

Guests at the apartment can enjoy a continental or a gluten-free breakfast. Guests may eat in the on-site family-friendly restaurant, which is open for dinner, lunch, brunch and cocktails.

The apartment boasts a variety of wellness options, including spa facilities, an indoor pool and yoga classes. For guests with children, Martinhal Lisbon Oriente features a baby safety gate, a children's playground and a kids' club. An indoor play area is also available at the accommodation, while guests can also relax on the sun terrace.

Gare do Oriente is less than 1 km from Martinhal Lisbon Oriente, while Miradouro da Senhora do Monte is 7.9 km from the property. Humberto Delgado Airport is 4 km away.",good locat relax getaway lisbon martinh lisbon orient surround view citi featur outdoor swim pool fit centr privat park among facil pool river view metr lisbon oceanarium accommod offer 24hour front desk airport transfer lift free wifi accommod fit air condit featur flatscreen cabl channel fulli equip kitchenett dine area privat bathroom bathrob dishwash microwav toaster also offer well coffe machin kettl complex unit includ bed linen towel guest enjoy continent glutenfre breakfast guest may eat onsit familyfriendli restaur open dinner lunch brunch cocktail boast varieti well option includ spa facil indoor pool yoga class guest children martinh lisbon orient featur babi safeti gate children playground kid club indoor play area also avail accommod guest also relax sun terrac gare orient less martinh lisbon orient miradouro senhora mont humberto delgado airport away,1,1,0,0,1,0,0,1,1,0,0
easyHotel Lisbon,444,8.6,https://www.booking.com/hotel/pt/easyhotel-lisbon.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=638&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402821&all_sr_blocks=421334404_0_2_0_0&highlighted_blocks=421334404_0_2_0_0&matching_block_id=421334404_0_2_0_0&sr_pri_blocks=421334404_0_2_0_0__44420&from=searchresults,"Located in Lisbon, 1.3 km from Dona Maria II National Theatre, easyHotel Lisbon features views of the city. The 2-star hotel has air-conditioned rooms with a private bathroom and free WiFi. The property is 200 metres from the city centre and 1.5 km from Rossio.

Guest rooms in the hotel are equipped with a flat-screen TV and free toiletries.

Speaking English, Spanish and Portuguese at the 24-hour front desk, staff are always on hand to help.

Commerce Square is 2.8 km from easyHotel Lisbon, while St. George's Castle is 3 km away. Humberto Delgado Airport is 8 km from the property.",locat lisbon dona maria nation theatr easyhotel lisbon featur view citi 2star aircondit room privat bathroom free wifi metr citi centr rossio room equip flatscreen free toiletri speak english spanish portugues 24hour front desk staff alway hand help commerc squar easyhotel lisbon georg castl away humberto delgado airport,0,1,0,0,1,0,0,1,0,0,0
Feeling Parque 56,512,9.1,https://www.booking.com/hotel/pt/feeling-parque-56.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=639&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402821&all_sr_blocks=1160514902_388899595_0_1_0&highlighted_blocks=1160514902_388899595_0_1_0&matching_block_id=1160514902_388899595_0_1_0&sr_pri_blocks=1160514902_388899595_0_1_0__51200&from=searchresults,"Ideally located in Lisbon, Feeling Parque 56 offers a buffet breakfast and free WiFi. The property is around 2.3 km from Dona Maria II National Theatre, 2.5 km from Rossio and 3 km from Commerce Square. St. George's Castle is 3.6 km away and Miradouro da Senhora do Monte is 3.7 km from the guest house.

Every unit has a private bathroom and shower, air conditioning, a flat-screen TV and a fridge. Guests can have fruits delivered to their room. All units feature a desk.

Luz Football Stadium is 4.7 km from the guest house, while Jeronimos Monastery is 7.6 km from the property. Humberto Delgado Airport is 8 km away.",ideal locat lisbon feel parqu offer buffet breakfast free wifi around dona maria nation theatr rossio commerc squar georg castl away miradouro senhora mont hous everi unit privat bathroom shower air condit flatscreen fridg guest fruit deliv unit featur desk luz footbal stadium hous jeronimo monasteri humberto delgado airport away,0,0,0,0,1,0,0,1,1,0,0
"Light-Filled, Fully Renovated Apt near Belém, By TimeCooler",867,8.5,https://www.booking.com/hotel/pt/38-travessa-giestal.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=640&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402821&all_sr_blocks=482358701_156172143_0_0_0&highlighted_blocks=482358701_156172143_0_0_0&matching_block_id=482358701_156172143_0_0_0&sr_pri_blocks=482358701_156172143_0_0_0__86700&from=searchresults,"Light-Filled, Fully Renovated Apt near Belém, By TimeCooler is situated in the Alcântara district of Lisbon, 6.4 km from Commerce Square, 6.9 km from Rossio and 7 km from St. George's Castle. It is located 1.9 km from Jeronimos Monastery and features a lift. The apartment also provides free WiFi as well as a paid airport shuttle service.

The spacious apartment features 2 bedrooms, a flat-screen TV with streaming services, a fully equipped kitchen with a dishwasher and an oven, a washing machine, and 2 bathrooms with a walk-in shower. Towels and bed linen are provided in the apartment. For added privacy, the accommodation features a private entrance.

Dona Maria II National Theatre is 7.1 km from the apartment, while Miradouro da Senhora do Monte is 8.1 km away. Humberto Delgado Airport is 12 km from the property.",lightfil fulli renov apt near belém timecool situat alcântara district lisbon commerc squar rossio georg castl locat jeronimo monasteri featur lift also provid free wifi well paid airport shuttl servic spaciou featur bedroom flatscreen stream servic fulli equip kitchen dishwash oven wash machin bathroom walkin shower towel bed linen provid ad privaci accommod featur privat entranc dona maria nation theatr miradouro senhora mont away humberto delgado airport,0,1,0,0,1,0,0,0,0,0,0
The Graça Apartment,1632,8.6,https://www.booking.com/hotel/pt/the-graca-apartment.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=641&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402821&all_sr_blocks=340316801_116678114_2_0_0&highlighted_blocks=340316801_116678114_2_0_0&matching_block_id=340316801_116678114_2_0_0&sr_pri_blocks=340316801_116678114_2_0_0__163200&from=searchresults,"Offering city views, The Graça Apartment is an accommodation situated in Lisbon, 2.8 km from Commerce Square and 2.8 km from Rossio. The property is around 2.9 km from Dona Maria II National Theatre, 1.9 km from St. George's Castle and 6.9 km from Lisbon Oceanarium. Free WiFi is available throughout the property and Miradouro da Senhora do Monte is 1.2 km away.

The apartment features 2 bedrooms, 1 bathroom, bed linen, towels, a flat-screen TV with cable channels, a dining area, a fully equipped kitchen, and a balcony with river views. For added privacy, the accommodation has a private entrance and soundproofing.

Gare do Oriente is 8.1 km from the apartment, while Luz Football Stadium is 8.2 km from the property. The nearest airport is Humberto Delgado Airport, 7 km from The Graça Apartment.",offer citi view graça accommod situat lisbon commerc squar rossio around dona maria nation theatr georg castl lisbon oceanarium free wifi avail throughout miradouro senhora mont away featur bedroom bathroom bed linen towel flatscreen cabl channel dine area fulli equip kitchen balconi river view ad privaci accommod privat entranc soundproof gare orient luz footbal stadium nearest airport humberto delgado airport graça,0,0,0,0,1,0,0,0,0,0,0
WHome Hidden Gem in Alfama perfect to explore Lisbon,572,7.8,https://www.booking.com/hotel/pt/whome-hidden-gem-in-alfama-perfect-to-explore-lisbon.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=642&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402821&all_sr_blocks=1129737102_385628060_2_0_0&highlighted_blocks=1129737102_385628060_2_0_0&matching_block_id=1129737102_385628060_2_0_0&sr_pri_blocks=1129737102_385628060_2_0_0__57190&from=searchresults,"WHome Hidden Gem in Alfama perfect to explore Lisbon offers accommodation within 2 km of the centre of Lisbon, with free WiFi, and a kitchenette with a microwave, a toaster and a fridge. The property features city views and is 1.3 km from Commerce Square and less than 1 km from St. George's Castle. Lisbon Oceanarium is 7.1 km from the apartment and Gare do Oriente is 8 km away.

The units at the apartment complex come with a seating area and a flat-screen TV with cable channels. A stovetop and kitchenware are also featured, as well as a coffee machine and a kettle. At the apartment complex, each unit comes with bed linen and towels.

Popular points of interest near the apartment include Miradouro da Senhora do Monte, Rossio and Dona Maria II National Theatre. The nearest airport is Humberto Delgado, 7 km from WHome Hidden Gem in Alfama perfect to explore Lisbon, and the property offers a paid airport shuttle service.",whome hidden gem alfama perfect explor lisbon offer accommod within centr lisbon free wifi kitchenett microwav toaster fridg featur citi view commerc squar less georg castl lisbon oceanarium gare orient away unit complex come seat area flatscreen cabl channel stovetop kitchenwar also featur well coffe machin kettl complex unit come bed linen towel popular point interest near includ miradouro senhora mont rossio dona maria nation theatr nearest airport humberto delgado whome hidden gem alfama perfect explor lisbon offer paid airport shuttl servic,0,0,0,0,1,0,0,0,0,1,0
