Name,Price,Rating,Hotel Link,Description,Cleaned_Description,pool,spa,gym,parking,wifi,restaurant,bar,condit,breakfast,sea,balcony
Hotel Santa Justa,1459,9.1,https://www.booking.com/hotel/pt/santa-justa.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=452&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403195&all_sr_blocks=53912808_91932553_0_2_0&highlighted_blocks=53912808_91932553_0_2_0&matching_block_id=53912808_91932553_0_2_0&sr_pri_blocks=53912808_91932553_0_2_0__145940&from=searchresults,"The 4-star Santa Justa Hotel offers a central location in Lisbon, together with luxury rooms. Made up of 2 buildings interconnected by an exterior passage, the hotel is located in a pedestrian street 200 metres from Santa Justa Lift and features a 24-hour reception.

Offering views of the nearby landmarks, the large rooms at Santa Justa are modern in style. They feature a Nespresso coffee machine, mini-bar and a 101 cm LED SmartTV. All rooms have a private bathroom with Amenities and most include a bathrobe, slippers and free toiletries. Free WiFi is available in all Hotel areas.

Guests can enjoy the daily breakfast buffet, lunch, tea break and dinner at the Elevador Restaurant. Later, guests can head to the bar to enjoy a cocktail. Room service is available from 07:00 to 23:00. Guests can also enjoy live music nights, with Fado every Tuesday and Thrusday and Jazz every Saturday, from 8pm to 10 pm.

Staff at the reception can help guests making restaurant reservations, day trips, car rentals, babysitting services, and many other services. The hotel also provides laundry and dry cleaning services. An airport shuttle is available upon previous request and extra charges.

Augusta Street, filled with shopping and dining opportunities, is a few steps away from Hotel Santa Justa. Lisbon International Airport is 7 km away and Rossio Train Station is less than a 5-minute walk.",4star santa justa offer central locat lisbon togeth luxuri room made build interconnect exterior passag locat pedestrian street metr santa justa lift featur 24hour recept offer view nearbi landmark larg room santa justa modern style featur nespresso coffe machin minibar led smarttv room privat bathroom amen includ bathrob slipper free toiletri free wifi avail area guest enjoy daili breakfast buffet lunch tea break dinner elevador restaur later guest head bar enjoy cocktail servic avail guest also enjoy live music night fado everi tuesday thrusday jazz everi saturday 8pm staff recept help guest make restaur reserv day trip car rental babysit servic mani servic also provid laundri dri clean servic airport shuttl avail upon previou request extra charg augusta street fill shop dine opportun step away santa justa lisbon intern airport away rossio train station less 5minut walk,0,0,0,0,1,0,1,0,1,0,0
The Vintage Hotel & Spa Lisbon,2027,9.0,https://www.booking.com/hotel/pt/the-vintage-house-lisboa.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=453&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403195&all_sr_blocks=24048511_350896370_0_2_0&highlighted_blocks=24048511_350896370_0_2_0&matching_block_id=24048511_350896370_0_2_0&sr_pri_blocks=24048511_350896370_0_2_0__202700&from_sustainable_property_sr=1&from=searchresults,"The Vintage Hotel & Spa – Lisbon is a 5-star hotel situated just 300 metres from Lisboa’s lively Avenida da Liberdade. It features a rooftop bar with panoramic views over the city, a heated indoor pool, a spa and a fitness centre.

Rooms at The Vintage Hotel & Spa come with free WiFi and feature large windows and a flat-screen TV with satellite channels. Each open-plan en suite bathroom is stocked with bathroom amenities and a bathrobe. Rooms also have a separate seating area. Suites offer an exclusive living and working area. Complimentary snack, craft beer and hot drinks are also provided.

The Blue Restaurant serves traditional Portuguese cuisine. Cocktails and wine are served at The Vintage Lisboa’s Lobby Bar.

The hotel’s modern spa facilities include a heated indoor pool, water circuits and treatment rooms. A well-equipped gym is also available.

Avenida Metro Station can be reached with a 10-minute walk. Portela Airport is 6 km away. Staff at the 24-hour reception desk can arrange car rental service.",vintag spa lisbon 5star situat metr lisboa live avenida liberdad featur rooftop bar panoram view citi heat indoor pool spa fit centr room vintag spa come free wifi featur larg window flatscreen satellit channel openplan suit bathroom stock bathroom amen bathrob room also separ seat area suit offer exclus live work area complimentari snack craft beer hot drink also provid blue restaur serv tradit portugues cuisin cocktail wine serv vintag lisboa lobbi bar hotel modern spa facil includ heat indoor pool water circuit treatment room wellequip gym also avail avenida metro station reach 10minut walk portela airport away staff 24hour recept desk arrang car rental servic,1,1,1,0,1,0,1,0,0,1,0
Right Place,469,9.1,https://www.booking.com/hotel/pt/right-place-sacavem2.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=454&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403195&all_sr_blocks=1032196105_398650854_0_0_0_457315&highlighted_blocks=1032196105_398650854_0_0_0_457315&matching_block_id=1032196105_398650854_0_0_0_457315&sr_pri_blocks=1032196105_398650854_0_0_0_457315_46900&from=searchresults,"Located in Lisbon, the recently renovated Right Place provides accommodation 4.7 km from Gare do Oriente and 5.2 km from Lisbon Oceanarium. The property features quiet street views and is 11 km from Miradouro da Senhora do Monte and 12 km from Rossio. The apartment has private entrance.

The units are equipped with air conditioning, a flat-screen TV with cable channels, a microwave, a kettle, a shower, a hair dryer and a desk. Featuring a private bathroom, units at the apartment complex also offer free WiFi, while selected rooms come with a balcony. At the apartment complex, all units are equipped with bed linen and towels.

If you prefer to cook in the comfort of your own place, you can make use of the kitchenette facilities, which include a toaster, a fridge and a stovetop.

Dona Maria II National Theatre is 12 km from the apartment, while Luz Football Stadium is 12 km away. Humberto Delgado Airport is 2 km from the property.",locat lisbon recent renov right place provid accommod gare orient lisbon oceanarium featur quiet street view miradouro senhora mont rossio privat entranc unit equip air condit flatscreen cabl channel microwav kettl shower hair dryer desk featur privat bathroom unit complex also offer free wifi select room come balconi complex unit equip bed linen towel prefer cook comfort place make use kitchenett facil includ toaster fridg stovetop dona maria nation theatr luz footbal stadium away humberto delgado airport,0,0,0,0,1,0,0,1,0,0,0
Alcantara Charm 3BR Apartments,905,7.9,https://www.booking.com/hotel/pt/alcantara-charm-3br-apartments.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=455&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403195&all_sr_blocks=1043210002_376707280_6_0_0&highlighted_blocks=1043210002_376707280_6_0_0&matching_block_id=1043210002_376707280_6_0_0&sr_pri_blocks=1043210002_376707280_6_0_0__90490&from=searchresults,"Situated 3.8 km from Jeronimos Monastery, Alcantara Charm 3BR Apartments offers air-conditioned accommodation with a patio and free WiFi. The property is set 5.2 km from Commerce Square, 5.4 km from Rossio and 5.5 km from Dona Maria II National Theatre. The apartment has family rooms.

The apartment provides guests with a terrace, quiet street views, a seating area, satellite flat-screen TV, a fully equipped kitchen with a microwave and a toaster, and a private bathroom with shower and a hair dryer. A fridge, a stovetop and kitchenware are also available, as well as a coffee machine and a kettle. At the apartment complex, each unit has bed linen and towels.

St. George's Castle is 5.7 km from the apartment, while Miradouro da Senhora do Monte is 6.6 km from the property. The nearest airport is Humberto Delgado Airport, 11 km from Alcantara Charm 3BR Apartments.",situat jeronimo monasteri alcantara charm 3br apart offer aircondit accommod patio free wifi set commerc squar rossio dona maria nation theatr famili room provid guest terrac quiet street view seat area satellit flatscreen fulli equip kitchen microwav toaster privat bathroom shower hair dryer fridg stovetop kitchenwar also avail well coffe machin kettl complex unit bed linen towel georg castl miradouro senhora mont nearest airport humberto delgado airport alcantara charm 3br apart,0,0,0,0,1,0,0,1,0,1,0
Feel Home in this Stunning Renovated Nest in Graça,1033,8.8,https://www.booking.com/hotel/pt/feel-home-in-this-stunning-renovated-nest-in-graca.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=456&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403195&all_sr_blocks=645597101_265501136_3_0_0_358655&highlighted_blocks=645597101_265501136_3_0_0_358655&matching_block_id=645597101_265501136_3_0_0_358655&sr_pri_blocks=645597101_265501136_3_0_0_358655_103274&from=searchresults,"Located in Lisbon, 700 metres from Miradouro da Senhora do Monte and 1.6 km from Rossio, Feel Home in this Stunning Renovated Nest in Graça provides accommodation with free WiFi in a historic building. The air-conditioned accommodation is 1.6 km from Dona Maria II National Theatre. The property is non-smoking and is situated 2.4 km from Commerce Square.

The spacious apartment features 2 bedrooms, a flat-screen TV with streaming services, a fully equipped kitchen with a dishwasher and an oven, a washing machine, and 1 bathroom with a walk-in shower. Towels and bed linen are provided in the apartment. Additional in-room amenities include wine or champagne.

St. George's Castle is 1.4 km from the apartment, while Lisbon Oceanarium is 7.9 km away. The nearest airport is Humberto Delgado, 6 km from Feel Home in this Stunning Renovated Nest in Graça, and the property offers a paid airport shuttle service.",locat lisbon metr miradouro senhora mont rossio feel home stun renov nest graça provid accommod free wifi histor build aircondit accommod dona maria nation theatr nonsmok situat commerc squar spaciou featur bedroom flatscreen stream servic fulli equip kitchen dishwash oven wash machin bathroom walkin shower towel bed linen provid addit inroom amen includ wine champagn georg castl lisbon oceanarium away nearest airport humberto delgado feel home stun renov nest graça offer paid airport shuttl servic,0,1,0,0,1,0,0,1,0,0,0
Deco Gem in City Center,1274,8.8,https://www.booking.com/hotel/pt/deco-gem-in-city-center.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=457&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403195&all_sr_blocks=473703901_208101706_0_0_0&highlighted_blocks=473703901_208101706_0_0_0&matching_block_id=473703901_208101706_0_0_0&sr_pri_blocks=473703901_208101706_0_0_0__127400&from=searchresults,"Set 2.5 km from Rossio and 2.6 km from Dona Maria II National Theatre in the centre of Lisbon, Deco Gem in City Center offers accommodation with free WiFi and free private parking. The air-conditioned accommodation is 3 km from Miradouro da Senhora do Monte. The property is non-smoking and is located 3 km from Commerce Square.

The spacious apartment features 2 bedrooms, a TV, a fully equipped kitchen with a dishwasher and an oven, a washing machine, and 2 bathrooms with a shower. Towels and bed linen are featured in the apartment.

St. George's Castle is 3.7 km from the apartment, while Luz Football Stadium is 5.1 km away. The nearest airport is Humberto Delgado Airport, 7 km from Deco Gem in City Center.",set rossio dona maria nation theatr centr lisbon deco gem citi center offer accommod free wifi free privat park aircondit accommod miradouro senhora mont nonsmok locat commerc squar spaciou featur bedroom fulli equip kitchen dishwash oven wash machin bathroom shower towel bed linen featur georg castl luz footbal stadium away nearest airport humberto delgado airport deco gem citi center,0,1,0,0,1,0,0,1,0,0,0
Hygge Chiado,903,8.0,https://www.booking.com/hotel/pt/hygge-chiado-lisboa.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=458&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403195&all_sr_blocks=1022845101_374740735_2_2_0&highlighted_blocks=1022845101_374740735_2_2_0&matching_block_id=1022845101_374740735_2_2_0&sr_pri_blocks=1022845101_374740735_2_2_0__90255&from=searchresults,"Hygge Chiado features accommodation within 1.3 km of the centre of Lisbon, with free WiFi, and a kitchen with a microwave, a toaster and a fridge. The air-conditioned accommodation is 400 metres from Rossio. The apartment has family rooms.

At the apartment complex, every unit is equipped with a desk, a flat-screen TV, a private bathroom, bed linen and towels. A stovetop and kitchenware are also available, as well as a coffee machine and a kettle. At the apartment complex, the units are fitted with a seating area.

À la carte and continental breakfast options with fresh pastries, pancakes and fruits are available each morning at the apartment.

Popular points of interest near Hygge Chiado include Dona Maria II National Theatre, Commerce Square and St. George's Castle. The nearest airport is Humberto Delgado Airport, 9 km from the accommodation.",hygg chiado featur accommod within centr lisbon free wifi kitchen microwav toaster fridg aircondit accommod metr rossio famili room complex everi unit equip desk flatscreen privat bathroom bed linen towel stovetop kitchenwar also avail well coffe machin kettl complex unit fit seat area cart continent breakfast option fresh pastri pancak fruit avail morn popular point interest near hygg chiado includ dona maria nation theatr commerc squar georg castl nearest airport humberto delgado airport accommod,0,0,0,0,1,0,0,1,1,1,0
Almaria - Ex Libris Apartments | Chiado,4473,9.6,https://www.booking.com/hotel/pt/almaria-ex-libris-apartments-chiado.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=459&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403195&all_sr_blocks=189782210_92727789_6_1_0&highlighted_blocks=189782210_92727789_6_1_0&matching_block_id=189782210_92727789_6_1_0&sr_pri_blocks=189782210_92727789_6_1_0__447280&from=searchresults,"With a big literary influence, due to being the former headquarters of a newspaper and a publishing house, Almaria - Ex Libris Apartments | Chiado features accommodation with a contemporary design. With a prime location, its is 650 metres from Rossio and 500 metres from Avenida da Liberdade.

The elegant apartments feature a modern décor, with some also offering a balcony and plenty of natural light. The contemporary design includes pieces by renonwned Portuguese artists and designers. All apartments are equipped with a smart TV, Delta coffee machine, washing and drying machine, ironing facilities, safety deposit box, air conditioning, soundproofed windows, shower, towels, toiletries and a fully equipped kitchen.

Guests are welcome to cook their own meals in the full kitchen of their apartment, which includes all the necessary cooking utensils. Alternatively, a wide range of restaurants is available within a short 5-minute walk. Bairro Alto, within 300 metres, is renowned as a lively night life area, with plenty of bars, cafés and restaurants.

Almaria - Ex Libris Apartments is a short walk from Avenida da Liberdade, which features high-end shops and boutiques. The Glória Lift is at a 3-minute walk and features panoramic views over the city, which may also be enjoyed from the nearby São Pedro de Alcântara Belvedere. Commerce Square is a 15-minute walk away and is next to the Tagus River. The nearest airport is Lisbon Humberto Delgado Airport, 8.3 km from the property.",big literari influenc due former headquart newspap publish hous almaria libri apart chiado featur accommod contemporari design prime locat metr rossio metr avenida liberdad eleg apart featur modern décor also offer balconi plenti natur light contemporari design includ piec renonwn portugues artist design apart equip smart delta coffe machin wash dri machin iron facil safeti deposit box air condit soundproof window shower towel toiletri fulli equip kitchen guest welcom cook meal full kitchen includ necessari cook utensil altern wide rang restaur avail within short 5minut walk bairro alto within metr renown live life area plenti bar café restaur almaria libri apart short walk avenida liberdad featur highend shop boutiqu glória lift 3minut walk featur panoram view citi may also enjoy nearbi são pedro alcântara belveder commerc squar 15minut walk away next tagu river nearest airport lisbon humberto delgado airport,0,1,0,0,0,0,1,1,0,0,0
Oriente DNA Studios II,637,7.2,https://www.booking.com/hotel/pt/oriente-fashion-studios-ii.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=460&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403195&all_sr_blocks=178698501_91146466_2_0_0&highlighted_blocks=178698501_91146466_2_0_0&matching_block_id=178698501_91146466_2_0_0&sr_pri_blocks=178698501_91146466_2_0_0__63707&from=searchresults,"Oriente DNA Studios II is located in Lisbon, 1.5 km from Gare do Oriente, 3.2 km from Lisbon Oceanarium, as well as 8.7 km from Miradouro da Senhora do Monte. The property is situated 10 km from Rossio, 10 km from Dona Maria II National Theatre and 10 km from Commerce Square. Jeronimos Monastery is 17 km from the apartment and Moors Castle is 34 km away.

The accommodation comes with a TV and a private bathroom with shower and a hair dryer, while the kitchen features an oven, a microwave and a toaster. Free WiFi is available to all guests, while certain rooms include a balcony. At the apartment complex, every unit has bed linen and towels.

There is a supermarket close to the apartment.

Luz Football Stadium is 10 km from the apartment, while St. George's Castle is 11 km away. Humberto Delgado Airport is 3 km from the property.",orient dna studio locat lisbon gare orient lisbon oceanarium well miradouro senhora mont situat rossio dona maria nation theatr commerc squar jeronimo monasteri moor castl away accommod come privat bathroom shower hair dryer kitchen featur oven microwav toaster free wifi avail guest certain room includ balconi complex everi unit bed linen towel supermarket close luz footbal stadium georg castl away humberto delgado airport,0,0,0,0,1,0,0,0,0,0,0
Gonzalo's Guest Apartments - Luxury Baixa,1255,9.3,https://www.booking.com/hotel/pt/best-of-the-best-lisbon-downtown-by-gonzalo-39-s-home.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=461&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403195&all_sr_blocks=379572205_137036743_2_0_0&highlighted_blocks=379572205_137036743_2_0_0&matching_block_id=379572205_137036743_2_0_0&sr_pri_blocks=379572205_137036743_2_0_0__125510&from=searchresults,"Offering city views, Gonzalo's Guest Apartments - Luxury Baixa is an accommodation situated in Lisbon, 800 metres from St. George's Castle and 800 metres from Dona Maria II National Theatre. It is set 600 metres from Rossio and offers a lift. The property is 200 metres from Commerce Square, and within 1.8 km of the city centre.

Offering a balcony, some units are air conditioned and feature a dining area and a seating area with a cable flat-screen TV. With a private bathroom, units at the apartment complex also have free WiFi. At the apartment complex, some units are soundproof.

Miradouro da Senhora do Monte is 1.7 km from the apartment, while Jeronimos Monastery is 6.9 km away. The nearest airport is Humberto Delgado, 8 km from Gonzalo's Guest Apartments - Luxury Baixa, and the property offers a paid airport shuttle service.",offer citi view gonzalo apart luxuri baixa accommod situat lisbon metr georg castl metr dona maria nation theatr set metr rossio offer lift metr commerc squar within citi centr offer balconi unit air condit featur dine area seat area cabl flatscreen privat bathroom unit complex also free wifi complex unit soundproof miradouro senhora mont jeronimo monasteri away nearest airport humberto delgado gonzalo apart luxuri baixa offer paid airport shuttl servic,0,0,0,0,1,0,0,1,0,1,0
Encarnação Home,459,7.9,https://www.booking.com/hotel/pt/encarnacao-home.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=462&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403195&all_sr_blocks=294167305_275644484_2_0_0_570930&highlighted_blocks=294167305_275644484_2_0_0_570930&matching_block_id=294167305_275644484_2_0_0_570930&sr_pri_blocks=294167305_275644484_2_0_0_570930_45912&from=searchresults,"Situated in Lisbon, within 2.4 km of Lisbon Casino and 2.5 km of Nations Park, Encarnação Home provides accommodation with a shared lounge and free WiFi. 2.7 km from Lisbon Oceanarium, the property is also 6 km away from Liberty Avenue. The guest house is set in the Olivais district.

At Encarnação Home, every room has a wardrobe. Guests have access to a shared kitchen.

Amoreiras is 7 km from Encarnação Home, while Dona Maria II National Theatre is 7 km from the property. The nearest airport is Humberto Delgado Airport, 1.9 km from the guest house.",situat lisbon within lisbon casino nation park encarnação home provid accommod share loung free wifi lisbon oceanarium also away liberti avenu hous set olivai district encarnação home everi wardrob guest access share kitchen amoreira encarnação home dona maria nation theatr nearest airport humberto delgado airport hous,0,0,0,0,1,0,0,0,0,0,0
My Bairro Alto Suites,581,7.8,https://www.booking.com/hotel/pt/my-bairro-alto-apartments.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=463&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403195&all_sr_blocks=228012601_99485948_2_0_0&highlighted_blocks=228012601_99485948_2_0_0&matching_block_id=228012601_99485948_2_0_0&sr_pri_blocks=228012601_99485948_2_0_0__58108&from=searchresults,"Situated in Lisbon centre, 1.2 km from Commerce Square and less than 1 km from Rossio, My Bairro Alto Suites features accommodation with free WiFi and a balcony. There is a private entrance at the apartment for the convenience of those who stay. The apartment has family rooms.

All units in the apartment complex are fitted with air conditioning, a seating area, a flat-screen TV with satellite channels, a kitchenette, a dining area, a safety deposit box and a private bathroom with a bidet, a hair dryer and free toiletries. A microwave, a fridge and stovetop are also available, as well as a coffee machine and a kettle. At the apartment complex, every unit comes with bed linen and towels.

There is a coffee shop, and a minimarket is also available.

St. George's Castle is 1.7 km from the apartment, while Dona Maria II National Theatre is less than 1 km from the property. Humberto Delgado Airport is 9 km away.",situat lisbon centr commerc squar less rossio bairro alto suit featur accommod free wifi balconi privat entranc conveni famili room unit complex fit air condit seat area flatscreen satellit channel kitchenett dine area safeti deposit box privat bathroom bidet hair dryer free toiletri microwav fridg stovetop also avail well coffe machin kettl complex everi unit come bed linen towel coffe shop minimarket also avail georg castl dona maria nation theatr less humberto delgado airport away,0,0,0,0,1,0,0,1,0,1,0
Romantic Gem in Graça,1077,8.2,https://www.booking.com/hotel/pt/romantic-gem-in-graca.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=464&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403195&all_sr_blocks=404945701_208101722_4_0_0&highlighted_blocks=404945701_208101722_4_0_0&matching_block_id=404945701_208101722_4_0_0&sr_pri_blocks=404945701_208101722_4_0_0__107700&from=searchresults,"Set in Lisbon, 1.7 km from Rossio and 1.7 km from Dona Maria II National Theatre, Romantic Gem in Graça offers air conditioning. The property is around 1.2 km from St. George's Castle, 1.8 km from Commerce Square and 6.8 km from Lisbon Oceanarium. Free WiFi is available throughout the property and Miradouro da Senhora do Monte is less than 1 km away.

The apartment features 2 bedrooms, a TV, a fully equipped kitchen with a dishwasher and an oven, a washing machine, and 1 bathroom with a bath. Towels and bed linen are featured in the apartment. The accommodation is non-smoking.

Gare do Oriente is 7.7 km from the apartment, while Luz Football Stadium is 8.4 km away. The nearest airport is Humberto Delgado Airport, 7 km from Romantic Gem in Graça.",set lisbon rossio dona maria nation theatr romant gem graça offer air condit around georg castl commerc squar lisbon oceanarium free wifi avail throughout miradouro senhora mont less away featur bedroom fulli equip kitchen dishwash oven wash machin bathroom bath towel bed linen featur accommod nonsmok gare orient luz footbal stadium away nearest airport humberto delgado airport romant gem graça,0,0,0,0,1,0,0,1,0,0,0
