Name,Price,Rating,Hotel Link,Description
Alfama Tailor Made Green House With a View #2,749,8.5,https://www.booking.com/hotel/pt/alfama-tailor-made-green-house.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=428&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403193&all_sr_blocks=220346401_148713421_2_0_0&highlighted_blocks=220346401_148713421_2_0_0&matching_block_id=220346401_148713421_2_0_0&sr_pri_blocks=220346401_148713421_2_0_0__74890&from=searchresults,"Offering free WiFi and river views, Alfama Tailor Made Green House With a View #2 is an accommodation situated right in the heart of Lisbon, just less than 1 km from Miradouro da Senhora do Monte and a 14-minute walk from Commerce Square. The property features garden and city views, and is 1.1 km from Rossio. The property is non-smoking and is set 500 metres from St. George's Castle.

The spacious apartment has 1 bedroom, a flat-screen TV with streaming services, a fully equipped kitchen with a dishwasher and an oven, a washing machine, and 1 bathroom with a shower. Towels and bed linen are available in the apartment. Additional in-room amenities include wine or champagne.

Dona Maria II National Theatre is 1.2 km from the apartment, while Lisbon Oceanarium is 7.7 km from the property. The nearest airport is Humberto Delgado, 7 km from Alfama Tailor Made Green House With a View #2, and the property offers a paid airport shuttle service."
Casual Belle Epoque Lisboa,918,8.4,https://www.booking.com/hotel/pt/casual-belle-epoque-lisboa-lisboa.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=429&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403193&all_sr_blocks=453356201_0_2_0_0&highlighted_blocks=453356201_0_2_0_0&matching_block_id=453356201_0_2_0_0&sr_pri_blocks=453356201_0_2_0_0__91777&from=searchresults,"Conveniently located in the centre of Lisbon, Casual Belle Epoque Lisboa offers air-conditioned rooms, a shared lounge, free WiFi and a bar. This 4-star hotel offers a tour desk and luggage storage space. The property is non-smoking and is set 700 metres from St. George's Castle.

At the hotel, all rooms include a desk. With a private bathroom fitted with a shower and free toiletries, some units at Casual Belle Epoque Lisboa also have a city view. All guest rooms at the accommodation come with a flat-screen TV with satellite channels and a safety deposit box.

Casual Belle Epoque Lisboa offers a buffet or continental breakfast.

Languages spoken at the 24-hour front desk include English, Spanish, French and Portuguese.

Popular points of interest near the hotel include Commerce Square, Rossio and Dona Maria II National Theatre. Humberto Delgado Airport is 7 km from the property."
My Mouraria Suites,507,7.6,https://www.booking.com/hotel/pt/my-mouraria-suites.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=430&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403193&all_sr_blocks=255275605_104114025_2_0_0&highlighted_blocks=255275605_104114025_2_0_0&matching_block_id=255275605_104114025_2_0_0&sr_pri_blocks=255275605_104114025_2_0_0__50666&from=searchresults,"Situated within less than 1 km of Miradouro da Senhora do Monte and a 10-minute walk of Rossio in the centre of Lisbon, My Mouraria Suites features accommodation with free WiFi and seating area. There is a private entrance at the apartment for the convenience of those who stay. The apartment has family rooms.

The units come with parquet floors and feature a fully equipped kitchen with an oven, a dining area, a flat-screen TV with cable channels, and a private bathroom with walk-in shower and a hair dryer. A microwave, a toaster and fridge are also available, as well as a coffee machine and a kettle. At the apartment complex, every unit is fitted with bed linen and towels.

A minimarket is available at the apartment.

Popular points of interest near the apartment include Dona Maria II National Theatre, Commerce Square and St. George's Castle. Humberto Delgado Airport is 6 km from the property."
Style and Comfort in downtown Lisbon,576,8.0,https://www.booking.com/hotel/pt/modern-stylish-studio-in-downtown-lisbon.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=431&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403193&all_sr_blocks=540828102_329713833_2_0_0&highlighted_blocks=540828102_329713833_2_0_0&matching_block_id=540828102_329713833_2_0_0&sr_pri_blocks=540828102_329713833_2_0_0__57600&from=searchresults,"In the Penha de Franca district of Lisbon, close to Miradouro da Senhora do Monte, Style and Comfort in downtown Lisbon has free WiFi and a washing machine. The property features city and inner courtyard views, and is 1.7 km from Rossio. Featuring a private entrance, the apartment allows guests to maintain their privacy.

At the apartment complex, the units include air conditioning, a seating area, a flat-screen TV with streaming services, a kitchen, a dining area and a private bathroom with a hair dryer, a walk-in shower and free toiletries. A dishwasher, a microwave and toaster are also offered, as well as a coffee machine and a kettle. At the apartment complex, units come with bed linen and towels.

Dona Maria II National Theatre is 1.6 km from the apartment, while Commerce Square is 3.3 km away. Humberto Delgado Airport is 6 km from the property, and the property offers a paid airport shuttle service."
Dreaming Lisbon - Trigueiros,692,8.8,https://www.booking.com/hotel/pt/dreaming-lisbon-trigueiros-4.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=432&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403193&all_sr_blocks=73774502_378648164_2_0_0&highlighted_blocks=73774502_378648164_2_0_0&matching_block_id=73774502_378648164_2_0_0&sr_pri_blocks=73774502_378648164_2_0_0__69200&from=searchresults,"Well located in the Santa Maria Maior district of Lisbon, Dreaming Lisbon - Trigueiros is located 500 metres from Rossio, 600 metres from Dona Maria II National Theatre and 1.1 km from Miradouro da Senhora do Monte. There is a private entrance at the apartment for the convenience of those who stay. The property is 700 metres from St. George's Castle, and within 1.4 km of the city centre.

Featuring a fully equipped kitchen with a dishwasher and a microwave, each unit also comes with a cable flat-screen TV, ironing facilities, wardrobe and a seating area with a sofa. With a private bathroom equipped with a shower and a hair dryer, units at the apartment complex also offer free WiFi. At the apartment complex, all units are equipped with bed linen and towels.

There is a coffee shop on-site.

Commerce Square is less than 1 km from the apartment, while Luz Football Stadium is 7.8 km away. Humberto Delgado Airport is 7 km from the property."
WHome | Anjos Stylish Apartment #6,646,7.1,https://www.booking.com/hotel/pt/charming-apartment-by-anjos.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=433&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403193&all_sr_blocks=328975501_115330802_4_0_0&highlighted_blocks=328975501_115330802_4_0_0&matching_block_id=328975501_115330802_4_0_0&sr_pri_blocks=328975501_115330802_4_0_0__64562&from=searchresults,"Situated in Lisbon, 2.3 km from Rossio and 2.4 km from Dona Maria II National Theatre, WHome | Anjos Stylish Apartment #6 offers air conditioning. It is located 3 km from Commerce Square and features a lift. Free WiFi is available throughout the property and Miradouro da Senhora do Monte is 1.7 km away.

The spacious apartment has 2 bedrooms, a flat-screen TV with cable channels, a fully equipped kitchen with a dishwasher and an oven, a washing machine, and 1 bathroom with an a bath or shower. Towels and bed linen are offered in the apartment. The accommodation is non-smoking.

St. George's Castle is 3.2 km from the apartment, while Lisbon Oceanarium is 6.9 km from the property. The nearest airport is Humberto Delgado, 5 km from WHome | Anjos Stylish Apartment #6, and the property offers a paid airport shuttle service."
Alfama Chic Penabuquel,797,7.6,https://www.booking.com/hotel/pt/beco-do-penabuquel-1-andar.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=434&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403193&all_sr_blocks=302327601_401506148_2_0_0&highlighted_blocks=302327601_401506148_2_0_0&matching_block_id=302327601_401506148_2_0_0&sr_pri_blocks=302327601_401506148_2_0_0__79700&from=searchresults,"Located in the centre of Lisbon, Alfama Chic Penabuquel provides accommodation with free WiFi in a historic building. The apartment, set in a building dating from 19th century, is 1.6 km from Dona Maria II National Theatre and 7 km from Lisbon Oceanarium. The property is non-smoking and is situated 1.2 km from Commerce Square.

The air-conditioned apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a microwave and a coffee machine, and 1 bathroom with a walk-in shower and a hair dryer. Towels and bed linen are provided in the apartment.

Popular points of interest near the apartment include St. George's Castle, Miradouro da Senhora do Monte and Rossio. The nearest airport is Humberto Delgado Airport, 7 km from Alfama Chic Penabuquel."
Downtown - Chiado & Me 2,1360,8.5,https://www.booking.com/hotel/pt/heart-of-lisbon-chiado-amp-me-2.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=435&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403193&all_sr_blocks=789677801_338654635_4_0_0&highlighted_blocks=789677801_338654635_4_0_0&matching_block_id=789677801_338654635_4_0_0&sr_pri_blocks=789677801_338654635_4_0_0__136000&from=searchresults,"Right in the heart of Lisbon, situated within a short distance of Commerce Square and Rossio, Downtown - Chiado & Me 2 offers free WiFi, air conditioning and household amenities such as a microwave and coffee machine. The property is set 800 metres from Dona Maria II National Theatre, 1.9 km from Miradouro da Senhora do Monte and 6.6 km from Jeronimos Monastery. The property is non-smoking and is located 1.1 km from St. George's Castle.

The spacious apartment has 2 bedrooms, a flat-screen TV with satellite channels, a fully equipped kitchenette with a dishwasher and an oven, a washing machine, and 1 bathroom with a bidet. Towels and bed linen are available in the apartment. Additional in-room amenities include wine or champagne.

Luz Football Stadium is 7.7 km from the apartment, while Lisbon Oceanarium is 8.3 km from the property. The nearest airport is Humberto Delgado Airport, 8 km from Downtown - Chiado & Me 2."
Lisboa Pessoa Hotel,1376,9.2,https://www.booking.com/hotel/pt/lisboa-pessoa.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=436&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403193&all_sr_blocks=195850401_387908558_0_2_0&highlighted_blocks=195850401_387908558_0_2_0&matching_block_id=195850401_387908558_0_2_0&sr_pri_blocks=195850401_387908558_0_2_0__137644&from=searchresults,"Inspired by the life and work of Fernando Pessoa, Lisboa Pessoa Hotel is located in the centre of Lisbon, 200 metres from Chiado. The Hotel features a restaurant with panoramic views, a SPA (for guests aged 16 and over) and fitness centre, meeting facilities and a library. Free WiFi and paid private parking are available.

Lisboa Pessoa Hotel offers a variety of rooms, including interconnecting rooms, rooms with a terrace and stunning views of Lisbon. All rooms have air conditioning, a safe and a flat-screen TV with cable channels. Each bathroom includes free toiletries and a walk-in shower.

The reception is available 24 hours. The hotel has free Wi-Fi.

Restaurante Mensagem provides an intimate atmosphere with eight niches with a private window and 2 terraces with views of the Portuguese capital. The products are carefully selected by Chef Manuel Ferreira and the dishes are inspired by Portuguese tradition.

Lisboa Pessoa Hotel is 200 meters from Rossio and 300 meters from Dona Maria II National Theater. Humberto Delgado Airport is 6 km away."
TURIM Restauradores Hotel,861,8.0,https://www.booking.com/hotel/pt/hotelsuicoatlantico.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=437&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403193&all_sr_blocks=3874419_385958968_0_2_0&highlighted_blocks=3874419_385958968_0_2_0&matching_block_id=3874419_385958968_0_2_0&sr_pri_blocks=3874419_385958968_0_2_0__86080&from=searchresults,"Turim Restauradores Hotel offers comfortable and affordable rooms in a prime location in the heart of Lisbon, just a few minutes’ walk from Rossio Station.

All bedrooms at Turim Restauradores Hotel have satellite TV and an en suite bathroom.

Restauradores Square is a short walk from the hotel.

The Turim Restauradores Hotel's facilities include a lounge and TV room, where you can relax after a day of sightseeing. It is 1 km to the historic Tagus riverfront.

Turim Restauradores Hotel is 7 km from Lisbon Airport. An on-site car rental service is available."
Sta Catarina Design Apartments by Lisbon One,754,8.9,https://www.booking.com/hotel/pt/travessa-de-santa-catarina-i.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=438&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403193&all_sr_blocks=437936201_131176982_2_0_0_639531&highlighted_blocks=437936201_131176982_2_0_0_639531&matching_block_id=437936201_131176982_2_0_0_639531&sr_pri_blocks=437936201_131176982_2_0_0_639531_75400&from=searchresults,"Set in the centre of Lisbon, just 1.3 km from Commerce Square and 1 km from Rossio, Sta Catarina Design Apartments by Lisbon One offers accommodation with river views and free WiFi. There is a private entrance at the apartment for the convenience of those who stay. Featuring family rooms, this property also provides guests with a terrace.

At the apartment complex, the units are equipped with air conditioning, a seating area, a flat-screen TV with satellite channels, a kitchenette, a dining area and a private bathroom with a hair dryer, a shower and free toiletries. A dishwasher, an oven and microwave are also featured, as well as a coffee machine and a kettle. At the apartment complex, every unit is fitted with bed linen and towels.

St. George's Castle is 1.7 km from the apartment, while Dona Maria II National Theatre is 1.1 km away. The nearest airport is Humberto Delgado Airport, 10 km from Sta Catarina Design Apartments by Lisbon One."
Hotel Florida,692,8.1,https://www.booking.com/hotel/pt/hotelflorida.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=439&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403193&all_sr_blocks=3855611_388814598_2_2_0&highlighted_blocks=3855611_388814598_2_2_0&matching_block_id=3855611_388814598_2_2_0&sr_pri_blocks=3855611_388814598_2_2_0__69160&from=searchresults,"Hotel Florida is centrally located in Lisbon, a 2-minute walk from Marquês de Pombal Square and its Metro Station . The uniquely decorated hotel has a vintage cinema theme throughout its rooms and common areas.

Guests can stay in rooms dedicated to Marilyn Monroe, Alfred Hitchcock or movie classics such as Casablanca. Many of the hotel's areas are decorated with quotes. Each renovated room comes with a flat-screen TV and minibar.

The bright meal room features a piano and panoramic views of Marquês de Pombal Square. Next to the hotel is the Great American Disaster restaurant, a 50's themed diner. Here, guests can enjoy classic American dishes, for an extra fee.

After a workout in the fitness room, guests of Florida can enjoy a drink in the winter garden or walk down Liberdade Avenue, which has a wide range of shops, cafés and restaurants. The Eduardo VII Park is a 5-minute walk away. Bairro Alto is Lisbon's main bar area, just a 7-minute drive away. The Chiado and Rossio historical areas are both at a 5-minute drive. Lisbon International Airport is 7.2 km from Hotel Florida."
Hotel MeraPrime Gold Lisboa,1002,8.9,https://www.booking.com/hotel/pt/mera-prime-gold.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=440&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403193&all_sr_blocks=313943301_113458355_0_2_0_559752&highlighted_blocks=313943301_113458355_0_2_0_559752&matching_block_id=313943301_113458355_0_2_0_559752&sr_pri_blocks=313943301_113458355_0_2_0_559752_100200&from=searchresults,"MeraPrime Gold is a design hotel set in Lisbon's historic downtown, at just a 3-minute walk from Commerce Square, which overlooks the Tagus River. Featuring a restaurant, which is also a boutique café, the property is 200 metres from the Baixa/Chiado Metro Station.

All units in the hotel are fitted with a flat-screen satellite TV, wardrobe as well as free WiFi, which is available throughout the property. With a private bathroom, some rooms at MeraPrime Gold also have a river view.

All of the food served at the property has a Halal Certification. A continental or à la carte breakfast can be enjoyed at the property. The hotel's Allow - License to Snack café features sweets, savoury snacks and assorted delicacies, all within a a cosy atmosphere. The surrounding area features a multitude of cafés and eateries, where guests can taste traditional Portuguese meals and delicacies, like the well-known Pastel de Nata.

Cais do Sodré, a lively nightlife area, is at a 600-metre distance. The famed Bairro Alto is an 8-minute walk, while Chiado is a 10-minute walk away. The nearest airport is Lisbon Humberto Delgado Airport, 9.8 km from MeraPrime Gold."
Modern Lisbon Apartments by Soulplaces,1216,8.7,https://www.booking.com/hotel/pt/desterro-lisbon-apartments-by-soulplaces.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=441&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403193&all_sr_blocks=880929404_357305988_4_2_0_749703&highlighted_blocks=880929404_357305988_4_2_0_749703&matching_block_id=880929404_357305988_4_2_0_749703&sr_pri_blocks=880929404_357305988_4_2_0_749703_121600&from=searchresults,"Modern Lisbon Apartments by Soulplaces features accommodation within less than 1 km of the centre of Lisbon, with free WiFi, and a kitchen with a dishwasher, an oven and a microwave. It is situated less than 1 km from Rossio and provides a lift. The apartment has family rooms.

All units are fitted with air conditioning, a flat-screen TV with cable channels, a toaster, a coffee machine, a shower, a hair dryer and a wardrobe. Some units have a terrace and/or a balcony with city views and an outdoor dining area. At the apartment complex, every unit is fitted with bed linen and towels.

A selection of options including local specialities, fresh pastries and fruits is available for the continental breakfast. There is a coffee shop, and a minimarket is also available.

Popular points of interest near the apartment include Dona Maria II National Theatre, Commerce Square and Miradouro da Senhora do Monte. Humberto Delgado Airport is 7 km from the property, and the property offers a paid airport shuttle service."
Old Fence Studios - By Mayoral,562,8.4,https://www.booking.com/hotel/pt/old-fence-studios-alfama-lisboa.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=442&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403193&all_sr_blocks=246332804_326855100_0_0_0&highlighted_blocks=246332804_326855100_0_0_0&matching_block_id=246332804_326855100_0_0_0&sr_pri_blocks=246332804_326855100_0_0_0__56160&from=searchresults,"Old Fence Studios is located in Lisbon's historic Alfama district. At 100 metres from the Tagus River, the property is 700 metres from Commerce Square and 550 metres from Terreiro do paço Metro Station.

All units have a flat-screen cable TV and free WiFi. There is a seating and/or dining area in some units. All units include a kitchen or kitchenette. There is a private bathroom with free toiletries in every unit.

Guests are welcome to cook their own meals in the equipped kitchen or kitchenette of their studio. Alternatively, a wide range of traditional restaurants is available in the Alfama area, many of which serving tasty Portuguese specialties.

The National Pantheon is a 10-minute walk, while The Fado Museum is within 250 metres. The iconic São Jorge Castle is a 12-minute walk from the property. Chiado is 1.8 km away, while Bairro Alto is 2.1 km from the property. The nearest airport is Lisbon Humberto Delgado Airport, 8.7 km from the property."
Stay Hotel Lisboa Centro Chiado,802,8.1,https://www.booking.com/hotel/pt/stay-lisboa-centro-chiado.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=443&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403193&all_sr_blocks=611796602_0_2_0_0&highlighted_blocks=611796602_0_2_0_0&matching_block_id=611796602_0_2_0_0&sr_pri_blocks=611796602_0_2_0_0__80156&from=searchresults,"Conveniently set in the centre of Lisbon, Stay Hotel Lisboa Centro Chiado provides air-conditioned rooms, free bikes, free WiFi and a shared lounge. This 4-star hotel offers room service and a 24-hour front desk. Guests can make use of a bar.

All units are equipped with a flat-screen TV with cable channels, minibar, a kettle, a shower, free toiletries and a desk. Each room includes a private bathroom with a hairdryer, while selected rooms have a balcony and others also offer city views. The units include a wardrobe.

Guests at the hotel can enjoy a buffet breakfast.

Popular points of interest near Stay Hotel Lisboa Centro Chiado include Commerce Square, Rossio and St. George's Castle. Humberto Delgado Airport is 8 km away, and the property offers a paid airport shuttle service."
Castelo Premium by Homing,666,6.7,https://www.booking.com/hotel/pt/castelo-premium-by-homing.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=444&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403193&all_sr_blocks=888722603_396828232_4_0_0&highlighted_blocks=888722603_396828232_4_0_0&matching_block_id=888722603_396828232_4_0_0&sr_pri_blocks=888722603_396828232_4_0_0__66579&from=searchresults,"Castelo Premium by Homing features accommodation within 1.8 km of the centre of Lisbon, with free WiFi, and a kitchen with a microwave, a toaster and a fridge. This apartment offers air-conditioned accommodation with a balcony. Rossio is less than 1 km away and Dona Maria II National Theatre is a 13-minute walk from the apartment.

Kitchenware is also offered, as well as a coffee machine and a kettle. All units have a private bathroom, a hair dryer and bed linen.

Dining options are available close to the apartment.

Popular points of interest near Castelo Premium by Homing include Commerce Square, St. George's Castle and Miradouro da Senhora do Monte. Humberto Delgado Airport is 7 km from the property."
