Name,Price,Rating,Hotel Link,Description,Cleaned_Description,pool,spa,gym,parking,wifi,restaurant,bar,condit,breakfast,sea,balcony
Absolute Sagrada Familia,1285,9.3,https://www.booking.com/hotel/es/gaudia-s-nest-apartments.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=399&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402465&all_sr_blocks=87742604_374391851_2_0_0&highlighted_blocks=87742604_374391851_2_0_0&matching_block_id=87742604_374391851_2_0_0&sr_pri_blocks=87742604_374391851_2_0_0__128528&from=searchresults,"Offering a full-on front view of the Sagrada Familia's nativity façade, Absolute Sagrada Familia is located in Barcelona. The property offers air-conditioned and heated apartments with free WiFi and access to a large panoramic shared terrace.

Featuring wooden floors, each 2-bedroom apartment has a living room with 2 sofas and a wide flat-screen TV. A washing machine, oven and microwave are included in the kitchen. The bathroom comes with a hairdryer and a shower or bathtub.

The shared terrace is furnished with tables, chairs, deck chairs and parasols. Absolute Sagrada Familia offers daily front desk assistance from 09:00 to 20:00.

A wide variety of supermarkets and shops can be found in the area. The apartments' bar restaurant, El Tastet de l´Artur, offers breakfast and Spanish cuisine. Sagrada Familia Metro Station, 100 metres from the apartments, offers fast connection to the historic centre, beaches and FC Barcelona’s Camp Nou Stadium.",offer fullon front view sagrada familia nativ façad absolut sagrada familia locat barcelona offer aircondit heat apart free wifi access larg panoram share terrac featur wooden floor 2bedroom live sofa wide flatscreen wash machin oven microwav includ kitchen bathroom come hairdryer shower bathtub share terrac furnish tabl chair deck chair parasol absolut sagrada familia offer daili front desk assist wide varieti supermarket shop found area apart bar restaur tastet lartur offer breakfast spanish cuisin sagrada familia metro station metr apart offer fast connect histor centr beach barcelona camp nou stadium,0,1,0,0,1,0,1,1,1,0,0
Apartamentos Tarradellas Sants Estació,1978,7.5,https://www.booking.com/hotel/es/amplio-y-bien-situado-para-10-personas.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=400&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402465&all_sr_blocks=77877103_364123442_0_0_0&highlighted_blocks=77877103_364123442_0_0_0&matching_block_id=77877103_364123442_0_0_0&sr_pri_blocks=77877103_364123442_0_0_0__197804&from=searchresults,"Apartamentos Tarradellas Sants Estació offers air-conditioned apartments and studios in a same building in the Sants District. The accommodation is 280 metres from Entença Metro Station, and free Wi-Fi is provided.

Both apartments and studios have a living-dining room with a flat-screen TV; and a kitchenette with a microwave, a fridge, and kitchenware. There is a washing machine, and bed linen and towels are provided.

Numerous bars, restaurants as well as supermarkets and the Illa Diagonal Shopping Centre can be found within 13 minutes’ walk.

Apartamentos Tarradellas Sants Estació is well connected to Barcelona City Centre by public transports. You can reach Plaza Catalunya in 15 minutes by metro; while Plaza d’Espanya is 1 km away.",apartamento tarradella sant estació offer aircondit apart studio build sant district accommod metr entença metro station free wifi provid apart studio livingdin flatscreen kitchenett microwav fridg kitchenwar wash machin bed linen towel provid numer bar restaur well supermarket illa diagon shop centr found within minut walk apartamento tarradella sant estació well connect barcelona citi centr public transport reach plaza catalunya minut metro plaza despanya away,0,1,0,0,1,0,1,1,0,0,0
Apartment Eixample Dret Sagrada Familia by Interhome,852,7.2,https://www.booking.com/hotel/es/apartment-sagrada-familia-provenca-barcelona.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=401&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402465&all_sr_blocks=55417201_309804313_2_0_0&highlighted_blocks=55417201_309804313_2_0_0&matching_block_id=55417201_309804313_2_0_0&sr_pri_blocks=55417201_309804313_2_0_0__85204&from=searchresults,"Located in Barcelona, 500 metres from Sagrada Familia and 2.3 km from Casa Batllo, Apartment Eixample Dret Sagrada Familia by Interhome offers air conditioning. This 3-star apartment offers a lift. Free WiFi is available throughout the property and Nova Icaria Beach is 2.7 km away.

The apartment features 1 bedroom, a flat-screen TV, a fully equipped kitchen with an oven and a microwave, a washing machine, and 1 bathroom with a shower.

La Pedrera is 2 km from the apartment, while Passeig de Gracia is 2.8 km away. Barcelona El Prat Airport is 15 km from the property.",locat barcelona metr sagrada familia casa batllo eixampl dret sagrada familia interhom offer air condit 3star offer lift free wifi avail throughout nova icaria beach away featur bedroom flatscreen fulli equip kitchen oven microwav wash machin bathroom shower pedrera passeig gracia away barcelona prat airport,0,0,0,0,1,0,1,1,0,0,0
Gracia Apartment,778,7.2,https://www.booking.com/hotel/es/gracia-apartment-barcelona1.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=402&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402467&all_sr_blocks=319059701_404660641_2_0_0&highlighted_blocks=319059701_404660641_2_0_0&matching_block_id=319059701_404660641_2_0_0&sr_pri_blocks=319059701_404660641_2_0_0__77795&from=searchresults,"Situated in Barcelona, 100 metres from Passeig de Gracia and 600 metres from La Pedrera, Gracia Apartment offers free WiFi and air conditioning. The property is around 2.1 km from Palau de la Musica Catalana, 1.8 km from Plaça Catalunya and 2 km from Portal de l'Angel. Sagrada Familia is 2 km away and Park Güell is 3.1 km from the apartment.

This apartment features 2 bedrooms, a kitchen with an oven and a microwave, a TV, a seating area and 1 bathroom fitted with an a bath or shower. Towels and bed linen are available in the apartment. This apartment is non-smoking and soundproof.

Sightseeing tours are available around the property.

Popular points of interest near the apartment include Casa Batllo, Passeig de Gracia Metro Station and Tivoli Theatre. The nearest airport is Barcelona El Prat, 15 km from Gracia Apartment, and the property offers a paid airport shuttle service.",situat barcelona metr passeig gracia metr pedrera gracia offer free wifi air condit around palau musica catalana plaça catalunya portal langel sagrada familia away park güell featur bedroom kitchen oven microwav seat area bathroom fit bath shower towel bed linen avail nonsmok soundproof sightse tour avail around popular point interest near includ casa batllo passeig gracia metro station tivoli theatr nearest airport barcelona prat gracia offer paid airport shuttl servic,0,0,0,0,1,0,1,1,0,1,0
Nobu Hotel Barcelona,1353,8.2,https://www.booking.com/hotel/es/nobu-barcelona.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=403&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402467&all_sr_blocks=506024701_0_2_0_0&highlighted_blocks=506024701_0_2_0_0&matching_block_id=506024701_0_2_0_0&sr_pri_blocks=506024701_0_2_0_0__135291&from=searchresults,"Situated in Barcelona, 400 metres from Sants Railway Station, Nobu Hotel Barcelona features accommodation with an outdoor swimming pool, private parking, a fitness centre and a terrace. Among the facilities of this property are a restaurant, room service and a 24-hour front desk, along with free WiFi throughout the property. The accommodation offers a concierge service, luggage storage space and currency exchange for guests.

The rooms at the hotel have air conditioning and a safety deposit box.

Nobu Hotel Barcelona offers a buffet or continental breakfast.

Magic Fountain of Montjuic is 1.4 km from the accommodation, while Casa Batllo is 2.7 km from the property. Barcelona El Prat Airport is 11 km away.",situat barcelona metr sant railway station nobu barcelona featur accommod outdoor swim pool privat park fit centr terrac among facil restaur servic 24hour front desk along free wifi throughout accommod offer concierg servic luggag storag space currenc exchang guest room air condit safeti deposit box nobu barcelona offer buffet continent breakfast magic fountain montjuic accommod casa batllo barcelona prat airport away,1,1,0,0,1,0,1,1,1,0,0
DestinationBCN Universitat Apartments,1180,9.2,https://www.booking.com/hotel/es/destinationbcn-apartment-suites-in-barcelona.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=404&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402467&all_sr_blocks=44280816_356076027_0_0_0&highlighted_blocks=44280816_356076027_0_0_0&matching_block_id=44280816_356076027_0_0_0&sr_pri_blocks=44280816_356076027_0_0_0__118028&from=searchresults,"These apartments are located 5 minutes' walk from Plaza Catalunya. DestinationBCN Apartment Suites in Barcelona offers air-conditioned apartments featuring designer furniture and fully-equipped kitchens.

Each apartment has its own individual identity and striking original feature in combination with a stylish décor. Some have bay windows and private furnished terraces. All of the apartments feature free Wi-Fi and Swiss-made mattress.

Their kitchens include an oven and dishwasher, and are stocked with herbs, spices and coffee. In the lounge there are sofas, flat-screen satellite TV  Some of the bathrooms feature rain showers or bath tubs.

Their location in the centre of Barcelona makes reaching all corners of the city very easy. The nearby Gothic and Raval districts are full of shops, restaurants and bars of all types.",apart locat minut walk plaza catalunya destinationbcn suit barcelona offer aircondit apart featur design furnitur fullyequip kitchen individu ident strike origin featur combin stylish décor bay window privat furnish terrac apart featur free wifi swissmad mattress kitchen includ oven dishwash stock herb spice coffe loung sofa flatscreen satellit bathroom featur rain shower bath tub locat centr barcelona make reach corner citi easi nearbi gothic raval district full shop restaur bar type,0,0,0,0,1,0,1,1,0,0,0
Casp 74 Apartments,1802,9.0,https://www.booking.com/hotel/es/casp-74-apartments.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=405&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402467&all_sr_blocks=18906304_398578337_4_0_0_391766&highlighted_blocks=18906304_398578337_4_0_0_391766&matching_block_id=18906304_398578337_4_0_0_391766&sr_pri_blocks=18906304_398578337_4_0_0_391766_180224&from=searchresults,"Located in the elegant Eixample district, these modern and stylish apartments are just 10 minutes’ walk from Plaza Catalunya and Las Ramblas. They feature a flat-screen TV and free Wi-Fi.

Casp 74 Apartments all include a kitchen with a dishwasher, fridge and microwave. They also feature a seating area and air conditioning.

The tour desk at Casp 74 can provide useful information on Barcelona and help to organise excursions. Bike and car rental can be arranged for guests.

Paseo de Gracia Boulevard is 10 minutes’ walk from the apartments, and has many chic restaurants and shops. Tetuan Metro Station is 200 metres away.",locat eleg eixampl district modern stylish apart minut walk plaza catalunya la rambla featur flatscreen free wifi casp apart includ kitchen dishwash fridg microwav also featur seat area air condit tour desk casp provid use inform barcelona help organis excurs bike car rental arrang guest paseo gracia boulevard minut walk apart mani chic restaur shop tetuan metro station metr away,0,0,0,0,1,0,1,1,0,1,0
B-Garden BCN,1098,9.1,https://www.booking.com/hotel/es/hostal-martina.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=406&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402467&all_sr_blocks=32619516_160832120_0_1_0_346633&highlighted_blocks=32619516_160832120_0_1_0_346633&matching_block_id=32619516_160832120_0_1_0_346633&sr_pri_blocks=32619516_160832120_0_1_0_346633_109832&from=searchresults,"BGarden BCN is a small and cozy guest-house which offers a personalized service.
Housed in a Art Nouveau building and placed in one of the best locations in Barcelona for travelers, our goal is to make guests feel at home.

It is 10 min by foot to Passeig de Gràcia Boulevard, Plaça Catalunya, Las Ramblas and Arc de Triumf. You can find all kind of shops, restaurants and bars nearby.
As you were in a typical Spanish 1900’s house with authentical vitreaux and high ceilings, B-Garden BCN offers rooms with private balcony and most of them have private and renovated bathrooms.
All the rooms at B-Garden BCN feature tiled floors and stylish dècor, with a mix of antique and modern mobiliary. We offer flat-screen Smart T.V, free Wi-Fi connection and a varied buffet breakfast.
Barcelona’s charming Born district is just 7 minutes’ walk from B-Garden BCN. Here you can find the Palau de la Música Catalana and a Modernist Auditorium.
Tetuán metro station is only 100 metres away and it connects you with the rest of the city, as well as all the buses options in Gran Via de les corts catalanes avenue, just round the corner.",bgarden bcn small cozi guesthous offer person servic hous art nouveau build place one best locat barcelona travel goal make guest feel home min foot passeig gràcia boulevard plaça catalunya la rambla arc triumf find kind shop restaur bar nearbi typic spanish 1900 hous authent vitreaux high ceil bgarden bcn offer room privat balconi privat renov bathroom room bgarden bcn featur tile floor stylish dècor mix antiqu modern mobiliari offer flatscreen smart free wifi connect vari buffet breakfast barcelona charm born district minut walk bgarden bcn find palau música catalana modernist auditorium tetuán metro station metr away connect rest citi well buse option gran via le cort catalan avenu round corner,0,1,0,0,1,0,1,0,1,0,0
"SANT ANTONI HOSTAL, Sustainable Tourism",596,7.1,https://www.booking.com/hotel/es/pension-sant-antoni-barcelona.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=407&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402467&all_sr_blocks=849827501_352190093_2_1_0&highlighted_blocks=849827501_352190093_2_1_0&matching_block_id=849827501_352190093_2_1_0&sr_pri_blocks=849827501_352190093_2_1_0__59598&from=searchresults,"Situated conveniently in Barcelona, SANT ANTONI HOSTAL, Sustainable Tourism offers a continental breakfast and free WiFi. This 1-star guest house offers a lift and a shared kitchen. Private parking can be arranged at an extra charge.

The units come with air conditioning, a microwave, a fridge, a coffee machine, a shower, a hair dryer and a wardrobe. At the guest house, the units are fitted with a private bathroom and bed linen.

A bicycle rental service is available at the guest house.

Popular points of interest near SANT ANTONI HOSTAL, Sustainable Tourism include Plaça Catalunya, Portal de l'Angel and Passeig de Gracia Metro Station. Barcelona El Prat Airport is 12 km away, and the property offers a paid airport shuttle service.",situat conveni barcelona sant antoni hostal sustain tourism offer continent breakfast free wifi 1star hous offer lift share kitchen privat park arrang extra charg unit come air condit microwav fridg coffe machin shower hair dryer wardrob hous unit fit privat bathroom bed linen bicycl rental servic avail hous popular point interest near sant antoni hostal sustain tourism includ plaça catalunya portal langel passeig gracia metro station barcelona prat airport away offer paid airport shuttl servic,0,0,0,0,1,0,1,1,1,0,0
Aparthotel Atenea Barcelona,869,8.4,https://www.booking.com/hotel/es/aparthotel-atenea.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=408&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402467&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__86913&from=searchresults,"This modern aparthotel is located just off Diagonal Avenue, 10 minutes’ walk from Barcelona FC’s Camp Nou Stadium. It offers large rooms with free Wi-Fi, satellite TV and a kitchen.

The elegant rooms at Aparthotel Atenea Barcelona are equipped with carpeted floors and air conditioning. Each one has a seating area with a sofa, as well as a kitchen with a fridge and 2 electric hobs.

The hotel’s restaurant offers a breakfast-to-go box for a surcharge, and serves healthy food for lunch and dinner. There is also a lounge bar, where guests can relax while having a glass of cava or a soft drink.

Les Corts Metro Station is just a 3 minutes’ walk away. Sants Train Station is only 2 Metro stops from Atenea. Barcelona’s main tourist attractions can be reached within 15 minutes by Metro.",modern aparthotel locat diagon avenu minut walk barcelona fc camp nou stadium offer larg room free wifi satellit kitchen eleg room aparthotel atenea barcelona equip carpet floor air condit one seat area sofa well kitchen fridg electr hob hotel restaur offer breakfasttogo box surcharg serv healthi food lunch dinner also loung bar guest relax glass cava soft drink le cort metro station minut walk away sant train station metro stop atenea barcelona main tourist attract reach within minut metro,0,0,0,0,1,0,1,1,1,1,0
Duquesa de Cardona Hotel 4 Sup by Grup Duquessa,1310,9.2,https://www.booking.com/hotel/es/duquesadecardona.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=409&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402467&all_sr_blocks=9063601_257911618_0_2_0&highlighted_blocks=9063601_257911618_0_2_0&matching_block_id=9063601_257911618_0_2_0&sr_pri_blocks=9063601_257911618_0_2_0__131016&from_sustainable_property_sr=1&from=searchresults,"The 19th-century Duquesa de Cardona Hotel 4 Sup by Grup Duquessa, opposite Barcelona’s marina in the Gothic Quarter, is 600 metres from the Ramblas and has free Wi-Fi. Its rooftop terrace offers panoramic city views and includes 2 plunge pools and a bar. Property also features a Gym.

Duquesa de Cardona has spacious, air-conditioned rooms with a flat-screen satellite TV, a safety deposit box and a minibar. The private bathroom comes with a bathrobe and slippers.

The hotel’s restaurant offers Mediterranean cuisine. During summer, the snack bar serves creative tapas, BBQ dishes and cocktails.

The famous Sagrada Familia is 2.5 km away, and Barceloneta Metro Station is only 300 metres away. The Maremagnum Shopping Centre and Barcelona Aquarium are 500 metres from Duquesa de Cardona Hotel 4 Sup by Grup Duquessa.",19thcenturi duquesa cardona sup grup duquessa opposit barcelona marina gothic quarter metr rambla free wifi rooftop terrac offer panoram citi view includ plung pool bar also featur gym duquesa cardona spaciou aircondit room flatscreen satellit safeti deposit box minibar privat bathroom come bathrob slipper hotel restaur offer mediterranean cuisin summer snack bar serv creativ tapa bbq dish cocktail famou sagrada familia away barceloneta metro station metr away maremagnum shop centr barcelona aquarium metr duquesa cardona sup grup duquessa,1,1,1,0,1,0,1,1,0,0,0
Factory Suites Barcelona,836,7.4,https://www.booking.com/hotel/es/blue-b-amp-b-barcelona.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=410&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402467&all_sr_blocks=173374102_90432077_0_1_0&highlighted_blocks=173374102_90432077_0_1_0&matching_block_id=173374102_90432077_0_1_0&sr_pri_blocks=173374102_90432077_0_1_0__83600&from=searchresults,"Featuring free WiFi throughout the property, Factory Suites Barcelona offers pet-friendly accommodation in Barcelona. Sagrada Familia is 700 metres from the property.

Rooms are equipped with a private bathroom equipped with a shower. For your comfort, you will find free toiletries and a hair dryer.

You will find a shared lounge at the property. The property offers vegetarian breakfast.

Casa Batllo is 600 metres from Factory Suites Barcelona, while La Pedrera is 600 metres from the property. Barcelona El Prat Airport is 13 km away.",featur free wifi throughout factori suit barcelona offer petfriendli accommod barcelona sagrada familia metr room equip privat bathroom equip shower comfort find free toiletri hair dryer find share loung offer vegetarian breakfast casa batllo metr factori suit barcelona pedrera metr barcelona prat airport away,0,0,0,0,1,0,1,0,1,0,0
Hotel Best 4 Barcelona,693,7.7,https://www.booking.com/hotel/es/4-barcelona.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=411&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402467&all_sr_blocks=18905702_0_2_0_0&highlighted_blocks=18905702_0_2_0_0&matching_block_id=18905702_0_2_0_0&sr_pri_blocks=18905702_0_2_0_0__69322&from_sustainable_property_sr=1&from=searchresults,"This stylish hotel offers a gym and free Wi-Fi. It is set on a quiet street just 6 minutes’ walk from Bogatell Beach and 300 metres from Llacuna Metro Station.

The bright, air-conditioned rooms at the Hotel 4 Barcelona hotel are modern and elegant, with wooden floors. All have flat-screen satellite TV, and some have views of the sea or city.

The Hotel 4 Barcelona’s restaurant offers Mediterranean dishes, and there is also a stylish bar. The surrounding area has several popular restaurants and bars.

The hotel offers a sauna and steam baths, available for an extra cost. The gym is available for an extra cost, and massage can be arranged. It also has a 24-hour reception with bicycle rental

Hotel 4 is set in the 22@ Technological District, 1 km from Ciutadella Park and 600 metres from the Olympic Port.",stylish offer gym free wifi set quiet street minut walk bogatel beach metr llacuna metro station bright aircondit room barcelona modern eleg wooden floor flatscreen satellit view sea citi barcelona restaur offer mediterranean dish also stylish bar surround area sever popular restaur bar offer sauna steam bath avail extra cost gym avail extra cost massag arrang also 24hour recept bicycl rental set technolog district ciutadella park metr olymp port,0,0,1,0,1,0,1,1,0,1,0
Citytrip Poble Nou Beach,761,7.2,https://www.booking.com/hotel/es/citytrip-poble-nou-beach.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=412&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402467&all_sr_blocks=41930901_88500024_0_0_0&highlighted_blocks=41930901_88500024_0_0_0&matching_block_id=41930901_88500024_0_0_0&sr_pri_blocks=41930901_88500024_0_0_0__76064&from=searchresults,"Charming apartment for two people in the lively Poble Nou neighborhood of Barcelona, ​​near the Olympic Village. It is located approximately 10 minutes walk from one of the best beaches in the city.

Poble Nou is a typical and quiet neighborhood, with picturesque streets full of cozy places to eat, drink and immerse yourself in Barcelona life.

The apartment is located in a building inhabited by both locals and tourists. It is modern, with an open kitchen and a living room. The kitchen is fully equipped. It has a bedroom with a double bed and a bathroom with a shower. The living room has a sofa bed, air conditioning and TV.

In addition, the apartment offers Wi-Fi connection and a balcony with beautiful views of the city. In short, it is fully equipped to enjoy a wonderful vacation.

It is important to note that the apartment is on the third floor and the building does not have an elevator.",charm two peopl live pobl nou neighborhood barcelona near olymp villag locat approxim minut walk one best beach citi pobl nou typic quiet neighborhood picturesqu street full cozi place eat drink immers barcelona life locat build inhabit local tourist modern open kitchen live kitchen fulli equip bedroom doubl bed bathroom shower live sofa bed air condit addit offer wifi connect balconi beauti view citi short fulli equip enjoy wonder vacat import note third floor build elev,0,0,0,0,1,0,1,1,0,0,0
Gran Hotel Barcino,1033,8.5,https://www.booking.com/hotel/es/gran-barcino.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=413&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402467&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__103288&from=searchresults,"Surrounded by the fascinating streets of the Gothic Quarter, this elegant hotel is located right at Barcelona’s historic heart – just a short walk from the cathedral and Las Ramblas.

The Gran Hotel Barcino is set in a street which runs off the magnificent square of Sant Jaume, home to both the Catalonian government and the city council. The narrow streets which surround the hotel are full of fashionable shops, historic sites and museums, such as the Picasso Museum.

See the city’s many sights then return for a good night’s sleep in your traditional-style room. The rooms feature marble floors and air conditioning.",surround fascin street gothic quarter eleg locat right barcelona histor heart short walk cathedr la rambla gran barcino set street run magnific squar sant jaum home catalonian govern citi council narrow street surround full fashion shop histor site museum picasso museum see citi mani sight return good night sleep traditionalstyl room featur marbl floor air condit,0,0,0,0,0,0,1,1,0,0,0
